Date,AAPL,GOOGL,TSLA,FER.MC,NTGY.MC,TEF.MC
2021-10-18,144.13638305664062,142.42532348632812,290.03668212890625,24.50603675842285,19.243986129760742,3.002725124359131
2021-10-19,146.3099822998047,142.88319396972656,288.0899963378906,24.729324340820312,18.694154739379883,2.9811947345733643
2021-10-20,146.80174255371094,141.4188232421875,288.6000061035156,24.97122573852539,18.63584327697754,3.059342622756958
2021-10-21,147.01812744140625,141.53553771972656,298.0,24.95261573791504,18.560867309570312,3.022660970687866
2021-10-22,146.24110412597656,137.22669982910156,303.2266540527344,25.287551879882812,18.35260009765625,3.007509708404541
2021-10-25,146.19192504882812,137.10751342773438,341.6199951171875,25.259639739990234,18.277618408203125,3.0481786727905273
2021-10-26,146.8607940673828,138.9644012451172,339.4766540527344,25.380586624145508,18.652502059936523,3.0406031608581543
2021-10-27,146.3984832763672,145.85633850097656,345.9533386230469,25.389890670776367,18.80245590209961,3.041001796722412
2021-10-28,150.05722045898438,145.48875427246094,359.0133361816406,25.79925537109375,18.919086456298828,2.9831883907318115
2021-10-29,147.33282470703125,147.68031311035156,371.3333435058594,25.361982345581055,18.935749053955078,3.0019278526306152
2021-11-01,146.50669860839844,143.14254760742188,402.86334228515625,25.81786346435547,19.343952178955078,3.043394088745117
2021-11-02,147.5492401123047,145.07327270507812,390.6666564941406,25.743432998657227,19.26064682006836,3.003124237060547
2021-11-03,148.99501037597656,146.23590087890625,404.6199951171875,25.230728149414062,19.277305603027344,2.991960048675537
2021-11-04,148.4737548828125,147.90127563476562,409.9700012207031,25.437692642211914,19.46058464050293,2.921785831451416
2021-11-05,149.00559997558594,148.4843292236328,407.36334228515625,25.776357650756836,19.47724151611328,3.003124237060547
2021-11-08,148.17823791503906,148.6628875732422,387.64666748046875,25.710506439208984,19.243986129760742,2.9979405403137207
2021-11-09,148.54269409179688,148.55067443847656,341.1666564941406,25.277769088745117,19.26064682006836,3.044191837310791
2021-11-10,145.69610595703125,145.5331268310547,355.98333740234375,25.211912155151367,19.16900634765625,3.1339025497436523
2021-11-11,145.6468963623047,145.4064483642578,354.5033264160156,24.835613250732422,19.194438934326172,3.1458637714385986
2021-11-12,147.7350311279297,148.3107452392578,344.47332763671875,24.788578033447266,19.050312042236328,3.157825231552124
2021-11-15,147.744873046875,148.08531188964844,337.7966613769531,25.324804306030273,19.21139907836914,3.116757869720459
2021-11-16,148.72982788085938,147.5107421875,351.57666015625,25.211912155151367,19.143573760986328,3.1099798679351807
2021-11-17,151.18238830566406,147.68130493164062,363.0033264160156,25.089614868164062,19.45726203918457,3.1227383613586426
2021-11-18,155.49652099609375,149.46839904785156,365.4599914550781,24.85443115234375,19.152053833007812,3.1462628841400146
2021-11-19,158.13624572753906,148.5586395263672,379.0199890136719,24.44050407409668,19.43182945251465,3.163806200027466
2021-11-22,158.5991973876953,145.9406280517578,385.6233215332031,24.835613250732422,20.160947799682617,3.365954875946045
2021-11-23,158.98333740234375,145.4219207763672,369.6766662597656,24.80739402770996,20.34746742248535,3.2188289165496826
2021-11-24,159.5053253173828,145.75906372070312,372.0,25.042577743530273,20.279644012451172,3.2248098850250244
2021-11-26,154.45245361328125,141.83180236816406,360.6400146484375,23.302204132080078,20.491594314575195,3.117156505584717
2021-11-29,157.83091735839844,145.17103576660156,378.9966735839844,23.612651824951172,20.8815860748291,3.1590216159820557
2021-11-30,162.81484985351562,141.54701232910156,381.586669921875,23.10464859008789,20.601808547973633,3.186931848526001
2021-12-01,162.2928009033203,140.70309448242188,365.0,23.923095703125,20.822237014770508,3.1798927783966064
2021-12-02,161.29800415039062,142.6128692626953,361.5333251953125,24.08302116394043,20.728981018066406,3.055678367614746
2021-12-03,159.40684509277344,141.6507568359375,338.3233337402344,23.894874572753906,20.771371841430664,3.0387024879455566
2021-12-06,162.8345489501953,142.80140686035156,336.336669921875,24.261764526367188,21.15288734436035,3.115715265274048
2021-12-07,168.60643005371094,146.90574645996094,350.5833435058594,24.72272491455078,21.364839553833008,3.1161293983459473
2021-12-08,172.44781494140625,147.82046508789062,356.32000732421875,24.3558349609375,21.26310157775879,3.0714120864868164
2021-12-09,171.9356231689453,147.27383422851562,334.6000061035156,24.195911407470703,21.415706634521484,3.0602328777313232
2021-12-10,176.75209045410156,147.63592529296875,339.010009765625,23.979541778564453,21.441144943237305,3.084247589111328
2021-12-13,173.09788513183594,145.46630859375,322.13665771484375,23.904281616210938,21.619182586669922,3.0573344230651855
2021-12-14,171.7090606689453,143.55152893066406,319.5033264160156,24.18650245666504,21.610706329345703,3.192314386367798
2021-12-15,176.6043701171875,146.07928466796875,325.3299865722656,23.800798416137695,22.026132583618164,3.176166534423828
2021-12-16,169.67019653320312,144.08822631835938,308.97332763671875,24.195911407470703,22.534818649291992,3.1658151149749756
2021-12-17,168.56703186035156,141.37493896484375,310.8566589355469,24.167688369750977,22.76372718811035,3.192728281021118
2021-12-20,167.19793701171875,141.25721740722656,299.9800109863281,24.08302116394043,22.746768951416016,3.1711981296539307
2021-12-21,170.3892364501953,143.1181182861328,312.84332275390625,24.327611923217773,23.060461044311523,3.208876609802246
2021-12-22,172.99935913085938,146.0533447265625,336.2900085449219,24.95791244506836,23.11981201171875,3.21881365776062
2021-12-23,173.62974548339844,146.55360412597656,355.6666564941406,25.334209442138672,23.865880966186523,3.230821132659912
2021-12-27,177.61888122558594,147.54115295410156,364.64666748046875,25.654064178466797,24.052400588989258,3.230821132659912
2021-12-28,176.59449768066406,146.32467651367188,362.8233337402344,25.766952514648438,24.484783172607422,3.2556636333465576
2021-12-29,176.68316650390625,146.29275512695312,362.0633239746094,25.719913482666016,24.501739501953125,3.2420003414154053
2021-12-30,175.52088928222656,145.83937072753906,356.7799987792969,25.926876068115234,24.272829055786133,3.1898300647735596
2022-01-03,179.2736053466797,144.63336181640625,399.9266662597656,26.0773983001709,24.255874633789062,3.192728281021118
2022-01-04,176.99835205078125,144.04283142089844,383.1966552734375,25.973915100097656,24.162616729736328,3.1885879039764404
2022-01-05,172.2902069091797,137.43467712402344,362.7066650390625,25.68228530883789,24.196529388427734,3.1844475269317627
2022-01-06,169.4141082763672,137.40725708007812,354.8999938964844,25.710506439208984,24.315221786499023,3.234133005142212
2022-01-07,169.58157348632812,136.67855834960938,342.32000732421875,25.042577743530273,24.1795711517334,3.2370316982269287
2022-01-10,169.60125732421875,138.3269805908203,352.7066650390625,25.249544143676758,24.349132537841797,3.3322629928588867
2022-01-11,172.44781494140625,139.39083862304688,354.79998779296875,25.324804306030273,24.603479385375977,3.2983109951019287
2022-01-12,172.8910369873047,141.08114624023438,368.739990234375,25.164875030517578,24.069355010986328,3.2925143241882324
2022-01-13,169.60125732421875,138.24468994140625,343.85333251953125,24.929689407348633,24.24739646911621,3.3272945880889893
2022-01-14,170.46804809570312,139.13597106933594,349.8699951171875,24.86383628845215,24.69673728942871,3.3388876914978027
2022-01-18,167.24717712402344,135.66207885742188,343.5033264160156,24.779170989990234,25.01042366027832,3.3662149906158447
2022-01-19,163.73085021972656,134.7827606201172,331.8833312988281,24.4875431060791,24.637386322021484,3.3351612091064453
2022-01-20,162.03671264648438,132.9782257080078,332.0899963378906,24.4875431060791,24.58652114868164,3.3231537342071533
2022-01-21,159.96827697753906,130.02952575683594,314.6333312988281,24.148876190185547,24.111743927001953,3.315286874771118
2022-01-24,159.19017028808594,130.4809112548828,310.0,23.245759963989258,23.95066261291504,3.330606460571289
2022-01-25,157.37782287597656,126.6214599609375,306.1333312988281,23.029388427734375,23.77262306213379,3.390643835067749
2022-01-26,157.2891845703125,128.91378784179688,312.4700012207031,23.04820442199707,23.62001609802246,3.3910574913024902
2022-01-27,156.82623291015625,128.6863555908203,276.3666687011719,23.029388427734375,24.264354705810547,3.4341187477111816
2022-01-28,167.76922607421875,133.0216064453125,282.1166687011719,22.74716567993164,24.001529693603516,3.447368621826172
2022-01-31,172.1522979736328,134.96929931640625,312.239990234375,23.114055633544922,23.848922729492188,3.4187989234924316
2022-02-01,171.98486328125,137.30401611328125,310.4166564941406,23.659687042236328,23.83197021484375,3.3935418128967285
2022-02-02,173.1963653564453,147.63442993164062,301.88665771484375,23.66909408569336,24.171092987060547,3.429150342941284
2022-02-03,170.30056762695312,142.73655700683594,297.0466613769531,23.292797088623047,23.848922729492188,3.469313144683838
2022-02-04,170.0145721435547,142.93907165527344,307.7733459472656,22.681316375732422,23.560670852661133,3.4481964111328125
2022-02-07,169.29464721679688,138.857177734375,302.4466552734375,22.201534271240234,23.382627487182617,3.4713828563690186
2022-02-08,172.4209747314453,139.05467224121094,307.3333435058594,22.69072151184082,23.213064193725586,3.55916166305542
2022-02-09,173.85098266601562,141.24224853515625,310.6666564941406,23.27398109436035,23.67088508605957,3.604292631149292
2022-02-10,169.748291015625,138.27760314941406,301.51666259765625,23.067020416259766,24.07783317565918,3.6419711112976074
2022-02-11,166.31622314453125,133.95082092285156,286.6666564941406,23.01057243347168,21.203752517700195,3.6593613624572754
2022-02-14,166.55294799804688,135.1912384033203,291.9200134277344,22.389684677124023,20.830718994140625,3.626237630844116
2022-02-15,170.4090576171875,136.2710723876953,307.4766540527344,23.170499801635742,20.618764877319336,3.6543924808502197
2022-02-16,170.17237854003906,137.3977813720703,307.7966613769531,23.678503036499023,21.118972778320312,3.6303775310516357
2022-02-17,166.55294799804688,132.21160888671875,292.1166687011719,23.791391372680664,20.618764877319336,3.6117451190948486
2022-02-18,164.9947052001953,130.08090209960938,285.6600036621094,23.132871627807617,20.58485221862793,3.6179563999176025
2022-02-22,162.0557861328125,129.49285888671875,273.84332275390625,22.775388717651367,19.355525970458984,3.531006336212158
2022-02-23,157.8643341064453,127.2728500366211,254.67999267578125,22.615461349487305,19.45726203918457,3.512373924255371
2022-02-24,160.49755859375,132.3632354736328,266.92333984375,21.7687931060791,19.09270477294922,3.4502665996551514
2022-02-25,162.57847595214844,134.12738037109375,269.9566650390625,22.9259090423584,19.948993682861328,3.5194127559661865
2022-02-28,162.84474182128906,134.72340393066406,290.1433410644531,22.972944259643555,20.372900009155273,3.5409436225891113
2022-03-01,160.95120239257812,133.7303466796875,288.1233215332031,22.56842613220215,19.67769432067871,3.5173425674438477
2022-03-02,164.26492309570312,134.23910522460938,293.2966613769531,23.114055633544922,19.618345260620117,3.5719971656799316
2022-03-03,163.93943786621094,133.56875610351562,279.7633361816406,22.58724021911621,19.414875030517578,3.468071460723877
2022-03-04,160.921630859375,131.58067321777344,279.42999267578125,22.013385772705078,19.43182945251465,3.2796788215637207
2022-03-07,157.1049346923828,126.06634521484375,268.1933288574219,21.702939987182617,19.762475967407227,3.21881365776062
2022-03-08,155.2705841064453,126.7905502319336,274.79998779296875,21.69353485107422,20.381378173828125,3.192728281021118
2022-03-09,160.7046356201172,133.09043884277344,286.3233337402344,22.74716567993164,21.212234497070312,3.2871317863464355
2022-03-10,156.335693359375,132.10240173339844,279.4333190917969,22.408498764038086,21.220712661743164,3.31404447555542
2022-03-11,152.59791564941406,129.54971313476562,265.1166687011719,22.95412826538086,20.957889556884766,3.302865505218506
2022-03-14,148.54457092285156,125.639892578125,255.4566650390625,23.386873245239258,20.423770904541016,3.323981523513794
2022-03-15,152.95294189453125,128.8788604736328,267.2966613769531,23.339832305908203,20.61028480529785,3.3463401794433594
2022-03-16,157.39096069335938,132.9512939453125,280.07666015625,23.678503036499023,20.58485221862793,3.4022371768951416
2022-03-17,158.40675354003906,133.5084228515625,290.5333251953125,24.22413444519043,20.695070266723633,3.469727039337158
2022-03-18,161.72047424316406,135.7892608642578,301.7966613769531,24.120651245117188,21.32691192626953,3.453993082046509
2022-03-21,163.10118103027344,135.76531982421875,307.0533447265625,23.6314640045166,21.3355655670166,3.466414451599121
2022-03-22,166.49375915527344,139.52252197265625,331.32666015625,23.650279998779297,21.76833724975586,3.5152721405029297
2022-03-23,167.86460876464844,137.9339599609375,333.03668212890625,23.396278381347656,21.404809951782227,3.4709694385528564
2022-03-24,171.6714324951172,141.22232055664062,337.97332763671875,23.57501983642578,22.079933166503906,3.48049259185791
2022-03-25,172.31246948242188,141.32305908203125,336.8800048828125,23.15168571472168,22.815643310546875,3.5107178688049316
2022-03-28,173.18035888671875,141.10610961914062,363.9466552734375,22.74716567993164,23.239755630493164,3.572411298751831
2022-03-29,176.49403381347656,142.15350341796875,366.5233459472656,23.132871627807617,23.040685653686523,3.6071910858154297
2022-03-30,175.32044982910156,141.58790588378906,364.663330078125,22.653093338012695,23.577316284179688,3.653564929962158
2022-03-31,172.2039794921875,138.7239990234375,359.20001220703125,22.70012855529785,23.508073806762695,3.6341047286987305
2022-04-01,171.90814208984375,139.8043212890625,361.5299987792969,22.935314178466797,23.248411178588867,3.657705068588257
2022-04-04,175.98123168945312,142.61834716796875,381.8166809082031,22.784793853759766,23.274381637573242,3.673438787460327
2022-04-05,172.6477813720703,140.24374389648438,363.7533264160156,22.615461349487305,23.992774963378906,3.7239532470703125
2022-04-06,169.46231079101562,136.21072387695312,348.586669921875,22.342647552490234,24.44285774230957,3.7612171173095703
2022-04-07,169.76803588867188,135.5528564453125,352.4200134277344,22.897686004638672,24.7977294921875,3.7678422927856445
2022-04-08,167.74627685546875,132.95828247070312,341.8299865722656,22.9259090423584,25.30839729309082,3.8316054344177246
2022-04-11,163.46607971191406,128.50531005859375,325.30999755859375,23.386873245239258,25.438230514526367,3.873838424682617
2022-04-12,165.34976196289062,127.39904022216797,328.98333740234375,23.706724166870117,25.38629722595215,3.993084192276001
2022-04-13,168.05198669433594,129.57315063476562,340.7900085449219,23.913686752319336,25.334365844726562,4.089143753051758
2022-04-14,163.0124053955078,126.41697692871094,328.3333435058594,24.214723587036133,25.585371017456055,4.137172698974609
2022-04-19,165.09332275390625,129.68788146972656,342.7166748046875,23.838428497314453,25.195878982543945,4.093283653259277
2022-04-20,164.9256591796875,127.7237319946289,325.73333740234375,23.838428497314453,25.28243064880371,4.045255184173584
2022-04-21,164.1268310546875,124.5062026977539,336.260009765625,24.045391082763672,25.048734664916992,4.007162094116211
2022-04-22,159.5606231689453,119.33999633789062,335.01666259765625,23.019981384277344,24.866975784301758,4.0121307373046875
2022-04-25,160.6356201171875,122.7699966430664,332.67333984375,22.869461059570312,25.135290145874023,3.9732096195220947
2022-04-26,154.639404296875,118.35693359375,292.1400146484375,23.292797088623047,25.0660457611084,3.9301486015319824
2022-04-27,154.41258239746094,114.0121841430664,293.836669921875,23.292797088623047,25.47285270690918,3.887087345123291
2022-04-28,161.3851318359375,118.22974395751953,292.5033264160156,23.443315505981445,25.57671356201172,3.894540786743164
2022-04-29,155.4776611328125,113.82763671875,290.2533264160156,23.132871627807617,24.866975784301758,3.8365745544433594
2022-05-02,155.78343200683594,116.29502868652344,300.9800109863281,22.446130752563477,24.460168838500977,3.8067626953125
2022-05-03,157.282470703125,117.04418182373047,303.0833435058594,22.850650787353516,24.918907165527344,3.88211989402771
2022-05-04,163.7323760986328,121.9590072631836,317.5400085449219,23.038795471191406,25.0660457611084,3.8895721435546875
2022-05-05,154.6098175048828,116.21772766113281,291.09332275390625,22.944721221923828,24.875629425048828,3.9500234127044678
2022-05-06,155.34068298339844,115.4605941772461,288.54998779296875,22.26738739013672,24.434202194213867,3.9061341285705566
2022-05-09,150.18504333496094,112.23309326171875,262.3699951171875,21.61827278137207,23.9754638671875,3.8349177837371826
2022-05-10,152.6048583984375,114.11243438720703,266.67999267578125,21.778200149536133,23.90622329711914,3.8249804973602295
2022-05-11,144.693603515625,113.32189178466797,244.6666717529297,22.25238609313965,24.451513290405273,3.8564484119415283
2022-05-12,140.8022003173828,112.56526947021484,242.6666717529297,22.08099365234375,22.798330307006836,3.9583048820495605
2022-05-13,145.2960662841797,115.76385498046875,256.5299987792969,22.72847557067871,22.469425201416016,3.955820083618164
2022-05-16,143.74545288085938,114.16231536865234,241.4566650390625,22.823692321777344,23.01471519470215,3.9226958751678467
2022-05-17,147.39981079101562,116.185302734375,253.8699951171875,22.70943260192871,22.82430076599121,3.9566476345062256
2022-05-18,139.08364868164062,111.62310028076172,236.60333251953125,22.642778396606445,23.940845489501953,3.9127588272094727
2022-05-19,135.65643310546875,110.1113510131836,236.47332763671875,22.07147216796875,23.819669723510742,3.843198299407959
2022-05-20,135.89346313476562,108.63899230957031,221.3000030517578,22.195253372192383,23.958154678344727,3.8854317665100098
2022-05-23,141.34542846679688,111.21261596679688,224.96665954589844,22.490428924560547,24.38227081298828,3.9566476345062256
2022-05-24,138.6293182373047,105.708251953125,209.3866729736328,22.547561645507812,24.269750595092773,4.045255184173584
2022-05-25,138.78736877441406,105.54365539550781,219.60000610351562,22.98556137084961,24.39958381652832,4.074237823486328
2022-05-26,142.0071563720703,107.5262451171875,235.91000366210938,22.98556137084961,24.754451751708984,4.10073709487915
2022-05-27,147.79489135742188,112.03907775878906,253.2100067138672,23.052215576171875,24.56403350830078,4.096596717834473
2022-05-31,147.00474548339844,113.48100280761719,252.75332641601562,22.861780166625977,24.356300354003906,4.190171718597412
